42794897;40.72994;-73.87579;-1.289376;0.7108716
42806482;40.72703;-73.87714;-1.289399;0.7108208
42806509;40.72798;-73.87585;-1.289377;0.7108374
42806511;40.72894;-73.87454;-1.289354;0.710854
42806514;40.72977;-73.87342;-1.289334;0.7108687
42809608;40.7225;-73.88461;-1.28953;0.7107417
42809611;40.72277;-73.88403;-1.28952;0.7107463
42809615;40.72314;-73.88323;-1.289506;0.7107528
42809618;40.72351;-73.88244;-1.289492;0.7107593
42809622;40.72388;-73.88164;-1.289478;0.7107658
42809624;40.72425;-73.88084;-1.289464;0.7107723
42809627;40.72462;-73.88003;-1.28945;0.7107788
42809630;40.72501;-73.8792;-1.289435;0.7107855
42809632;40.7254;-73.87836;-1.289421;0.7107922
42809637;40.72575;-73.87756;-1.289407;0.7107984
42809639;40.72636;-73.8763;-1.289385;0.710809
42809642;40.72673;-73.8755;-1.289371;0.7108155
42809645;40.72709;-73.87471;-1.289357;0.7108218
42809649;40.72791;-73.87325;-1.289331;0.7108362
42809660;40.72918;-73.87149;-1.289301;0.7108582
42815453;40.72852;-73.87904;-1.289432;0.7108468
42815457;40.729;-73.87838;-1.289421;0.7108551
42815662;40.72928;-73.87748;-1.289405;0.71086
42815665;40.72969;-73.87681;-1.289394;0.7108672
42844617;40.72725;-73.87553;-1.289371;0.7108246
42844618;40.72748;-73.87521;-1.289366;0.7108287
42850891;40.73009;-73.87428;-1.289349;0.7108741
42851041;40.72992;-73.87453;-1.289354;0.7108713
42858216;40.72698;-73.87854;-1.289424;0.71082
42858218;40.72753;-73.87778;-1.28941;0.7108295
42858220;40.72801;-73.87714;-1.289399;0.7108378
42858223;40.72849;-73.87648;-1.289388;0.7108462
42858226;40.72897;-73.87584;-1.289377;0.7108546
42858230;40.72944;-73.87518;-1.289365;0.7108629
42861889;40.7269;-73.87321;-1.289331;0.7108185
42861890;40.72615;-73.87225;-1.289314;0.7108054
42862203;40.72557;-73.87616;-1.289382;0.7107952
42862208;40.72654;-73.87402;-1.289345;0.7108123
42862214;40.72643;-73.87386;-1.289342;0.7108103
42862217;40.72738;-73.87257;-1.28932;0.7108269
42864621;40.72561;-73.87634;-1.289385;0.7107961
42864626;40.72529;-73.8749;-1.28936;0.7107904
42892409;40.72489;-73.87577;-1.289375;0.7107834
42892411;40.726;-73.87337;-1.289333;0.7108027
42892533;40.7253;-73.8728;-1.289324;0.7107906
1414020846;40.72242;-73.8848;-1.289533;0.7107403
2089937925;40.72825;-73.87137;-1.289299;0.710842
2570256136;40.72369;-73.88205;-1.289485;0.7107624
2570256530;40.72407;-73.88123;-1.289471;0.7107691
2570256861;40.72444;-73.88043;-1.289457;0.7107755
2570257154;40.72481;-73.87964;-1.289443;0.710782
2570257506;40.72522;-73.87875;-1.289428;0.7107891
2570257787;40.72556;-73.87798;-1.289414;0.7107952
2570257812;40.72567;-73.87661;-1.28939;0.7107971
2570257816;40.72572;-73.87688;-1.289395;0.7107978
2757168850;40.72831;-73.87124;-1.289296;0.710843
2809497016;40.7256;-73.87606;-1.289381;0.7107958
2875299754;40.72441;-73.87595;-1.289379;0.710775
2875299756;40.72465;-73.87611;-1.289381;0.7107792
2875299757;40.72492;-73.87634;-1.289385;0.710784
2875299759;40.72527;-73.87661;-1.28939;0.71079
2875299761;40.72547;-73.8768;-1.289393;0.7107936
2875299762;40.72556;-73.87683;-1.289394;0.7107952
2875299763;40.72565;-73.87681;-1.289394;0.7107968
2875299764;40.7257;-73.87679;-1.289393;0.7107975
2875299765;40.72577;-73.87477;-1.289358;0.7107988
2875299766;40.72627;-73.87369;-1.289339;0.7108076
2875301785;40.72333;-73.88282;-1.289498;0.7107561
2875301791;40.72569;-73.87671;-1.289392;0.7107974
2875301792;40.72582;-73.8765;-1.289388;0.7107996
2875301793;40.72631;-73.87453;-1.289354;0.7108082
2875301794;40.72652;-73.87594;-1.289378;0.7108119
2875301795;40.72662;-73.87476;-1.289358;0.7108135
2875301796;40.72673;-73.87613;-1.289382;0.7108155
2875301797;40.72694;-73.87505;-1.289363;0.7108191
2875301798;40.72721;-73.87672;-1.289392;0.710824
2882450342;40.72554;-73.87434;-1.289351;0.7107948
2882450343;40.72567;-73.8731;-1.289329;0.710797
2882450344;40.72611;-73.87346;-1.289335;0.7108048
2882550825;40.72755;-73.87374;-1.28934;0.7108298
3286570950;40.73006;-73.87434;-1.289351;0.7108737
3286570951;40.73008;-73.87431;-1.28935;0.710874
3324555204;40.72946;-73.87253;-1.289319;0.7108632
3324555208;40.72911;-73.8716;-1.289303;0.7108571
3324555210;40.72844;-73.87391;-1.289343;0.7108453
3324555211;40.7268;-73.87182;-1.289306;0.7108167
