5701107;42806480;42806482;
5701109;42806509;42806511;
5701109;42806511;42806514;
5701692;42815449;42815453;
5701692;42815453;42815457;
5701692;42815457;3324555202;
5701701;42815662;2882446497;
5701701;2882446497;42815665;
5703328;42844617;42844618;
5703787;3324555208;3324555204;
5703787;3324555204;3286388579;
5703787;3286388579;42806514;
5703787;42806514;3286570949;
5703787;3286570949;3286570952;
5703787;3286570952;42850891;
5704238;42858223;42858220;
5704238;42858220;42858218;
5704238;42858218;42858216;
5704313;42815453;42858218;
5704313;42858218;42806482;
5704313;42806482;42809639;
5704486;42815665;42858226;
5704487;42861889;42861890;
5704515;42862208;2875301793;
5704515;2875301793;2809497016;
5704515;2809497016;42862203;
5704517;2757168850;2089937925;
5704517;2089937925;42862217;
5704517;42862217;42861889;
5704517;42861889;42862214;
5706845;42794897;42858230;
5706845;42858230;42806511;
5706845;42806511;3324555210;
5706845;3324555210;42809649;
5706845;42809649;42862217;
5706845;42862217;3324555211;
5708716;42809642;42858220;
5708716;42858220;42815457;
25430764;597363610;597363892;
25430764;597363892;597363893;
25430764;597363893;597363894;
25430764;597363894;597363895;
25430764;597363895;597363896;
25430764;597363896;597363897;
25430764;597363897;277031821;
25430764;277031821;277031822;
25430764;277031822;597363556;
42790101;535056116;535057278;
42790101;535057278;535054447;
42790101;535054447;535054478;
42790101;535054478;535054480;
42790101;535054480;479154366;
42790101;479154366;479154369;
42790101;479154369;479154372;
42790101;479154372;479154375;
42790101;479154375;479154387;
42790101;479154387;479154390;
42790101;479154390;479154393;
46729000;479156182;479156186;
46729000;479156186;479156193;
46729000;479156193;479156198;
46729000;479156198;479156203;
46729000;479156203;479156207;
46729000;479156207;597363620;
46729000;597363620;479156211;
46729000;479156211;535057442;
46729000;535057442;535057444;
46729000;535057444;535057447;
46729000;535057447;535057453;
46729000;535057453;535057456;
127843270;1414020846;42809608;
127843270;42809608;42809611;
127843270;42809611;42809615;
127843270;42809615;2875301785;
127843270;2875301785;42809618;
127843270;42809618;2570256136;
127843270;2570256136;42809622;
127843270;42809622;2570256530;
127843270;2570256530;42809624;
127843270;42809624;2570256861;
127843270;2570256861;42809627;
127843270;42809627;2570257154;
127843270;2570257154;42809630;
127843270;42809630;2570257506;
127843270;2570257506;42809632;
127843270;42809632;2570257787;
127843270;2570257787;42809637;
127843270;42809637;42809639;
127843270;42809639;2875301794;
127843270;2875301794;42809642;
127843270;42809642;2875301797;
127843270;2875301797;42809645;
127843270;42809645;2882550825;
127843270;2882550825;42809649;
127843270;42809649;3324555208;
127843270;3324555208;42809660;
272729633;3324555202;42815662;
273382956;42892533;2882450343;
273382956;2882450343;42892411;
273382956;42892411;2882450344;
273382956;2882450344;2875299766;
273382956;2875299766;42862214;
273382956;42862214;42862208;
273382956;42862208;42809645;
273382956;42809645;42844618;
273382956;42844618;42806509;
273382956;42806509;42858223;
273382956;42858223;42815662;
275286700;42858223;42858226;
275286700;42858226;42858230;
275286701;42850891;3286570951;
275286701;3286570951;3286570950;
275286701;3286570950;42851041;
275286701;42851041;42858230;
283698923;2875301797;2875301795;
283698923;2875301795;2875301793;
283698924;2875301791;2875301792;
283698924;2875301792;2875301795;
283698925;2875301798;2875301796;
283698925;2875301796;2875301794;
321883204;3324555210;3324555204;
321883205;3324555210;42844618;
