244452174;38.70487;-8.928709;-0.1558354;0.6755274
244452175;38.70475;-8.928082;-0.1558244;0.6755254
244452176;38.70468;-8.92804;-0.1558237;0.6755241
244452177;38.70461;-8.928048;-0.1558238;0.6755229
244452178;38.70383;-8.928281;-0.1558279;0.6755093
244452180;38.70391;-8.928838;-0.1558376;0.6755106
244452243;38.70484;-8.928521;-0.1558321;0.6755269
244452395;38.70388;-8.928666;-0.1558346;0.6755102
244452405;38.70378;-8.92797;-0.1558225;0.6755085
244452406;38.70523;-8.92878;-0.1558366;0.6755337
244452407;38.70503;-8.927707;-0.1558179;0.6755302
244452486;38.70646;-8.927765;-0.1558189;0.6755552
244452487;38.70444;-8.927682;-0.1558174;0.6755199
244452488;38.70417;-8.92767;-0.1558172;0.6755153
244452489;38.70378;-8.927752;-0.1558187;0.6755083
244452490;38.70321;-8.927961;-0.1558223;0.6754984
244452491;38.70253;-8.928344;-0.155829;0.6754866
244452622;38.70424;-8.928143;-0.1558255;0.6755164
244452691;38.70689;-8.928574;-0.155833;0.6755627
244452694;38.70676;-8.927854;-0.1558204;0.6755604
244452696;38.70684;-8.927529;-0.1558148;0.6755617
244452697;38.70697;-8.927581;-0.1558157;0.6755641
244452698;38.70701;-8.927789;-0.1558193;0.6755648
244452699;38.70692;-8.927902;-0.1558213;0.6755632
244452700;38.70683;-8.927908;-0.1558214;0.6755616
244452701;38.70673;-8.927647;-0.1558168;0.6755598
244452702;38.70675;-8.927593;-0.1558159;0.6755603
244452800;38.7067;-8.926725;-0.1558007;0.6755594
244452801;38.70659;-8.925469;-0.1557788;0.6755574
244452802;38.7063;-8.92229;-0.1557233;0.6755523
244452803;38.70627;-8.922009;-0.1557184;0.6755518
244452804;38.7061;-8.921119;-0.1557029;0.675549
244452805;38.70598;-8.920468;-0.1556915;0.6755468
244452806;38.70601;-8.919881;-0.1556813;0.6755474
244452817;38.707;-8.927626;-0.1558165;0.6755645
244452859;38.70727;-8.927781;-0.1558192;0.6755694
244452860;38.70739;-8.927782;-0.1558192;0.6755713
244452861;38.70834;-8.927794;-0.1558194;0.6755881
244452862;38.70871;-8.927773;-0.155819;0.6755944
244452863;38.70904;-8.927691;-0.1558176;0.6756002
244452864;38.7093;-8.927577;-0.1558156;0.6756048
244452865;38.70963;-8.92737;-0.155812;0.6756105
244452866;38.70995;-8.927077;-0.1558069;0.675616
244452867;38.71021;-8.926715;-0.1558006;0.6756207
244452868;38.71053;-8.926192;-0.1557914;0.6756261
244452869;38.7108;-8.925731;-0.1557834;0.675631
244452870;38.71087;-8.925604;-0.1557812;0.6756322
244453000;38.70753;-8.927771;-0.155819;0.6755739
244453001;38.70754;-8.927338;-0.1558114;0.6755741
244453002;38.70757;-8.924769;-0.1557666;0.6755745
244453004;38.70763;-8.924573;-0.1557632;0.6755757
244453005;38.70865;-8.923065;-0.1557369;0.6755934
244679486;38.70852;-8.927341;-0.1558115;0.6755912
244679487;38.70876;-8.927322;-0.1558112;0.6755952
244679489;38.70931;-8.927087;-0.1558071;0.6756049
244679490;38.70964;-8.926832;-0.1558026;0.6756107
244679492;38.70991;-8.926497;-0.1557968;0.6756153
244679493;38.71019;-8.926037;-0.1557887;0.6756202
244679494;38.7102;-8.925988;-0.1557879;0.6756204
244679495;38.71003;-8.925834;-0.1557852;0.6756175
244679496;38.70995;-8.925765;-0.155784;0.6756161
244680055;38.71047;-8.92487;-0.1557684;0.6756251
244680056;38.70991;-8.925739;-0.1557835;0.6756154
244680057;38.70971;-8.926108;-0.15579;0.6756119
244680059;38.70942;-8.926487;-0.1557966;0.6756067
244680060;38.70927;-8.926616;-0.1557988;0.6756042
244680061;38.70897;-8.926798;-0.155802;0.675599
244680064;38.70787;-8.926786;-0.1558018;0.6755798
244681168;38.70895;-8.927266;-0.1558102;0.6755986
244681169;38.70885;-8.926811;-0.1558022;0.675597
244681363;38.71059;-8.925928;-0.1557868;0.6756272
244681498;38.70887;-8.924347;-0.1557592;0.6755973
244682019;38.70823;-8.923718;-0.1557483;0.675586
244682621;38.70845;-8.923383;-0.1557424;0.6755899
244682623;38.71008;-8.924937;-0.1557695;0.6756183
244682624;38.7099;-8.925326;-0.1557763;0.6756152
244685814;38.7084;-8.922836;-0.1557329;0.6755891
256168287;38.70377;-8.927558;-0.1558153;0.6755083
256168288;38.7039;-8.925262;-0.1557752;0.6755105
256168289;38.70393;-8.924843;-0.1557679;0.675511
256168292;38.70395;-8.924299;-0.1557584;0.6755114
256168293;38.70385;-8.923344;-0.1557417;0.6755096
256168294;38.70388;-8.923289;-0.1557408;0.6755102
256168295;38.7051;-8.923078;-0.1557371;0.6755315
256168299;38.70516;-8.922478;-0.1557266;0.6755325
256168301;38.70571;-8.9224;-0.1557253;0.6755421
256168302;38.70597;-8.922359;-0.1557245;0.6755466
256348264;38.71051;-8.924883;-0.1557686;0.6756259
256348265;38.71067;-8.925049;-0.1557715;0.6756287
256348267;38.71067;-8.925108;-0.1557725;0.6756287
256348269;38.71061;-8.925227;-0.1557746;0.6756276
256348270;38.71064;-8.925521;-0.1557797;0.6756282
256348284;38.71073;-8.92567;-0.1557823;0.6756297
256348287;38.70886;-8.924928;-0.1557694;0.675597
256348290;38.70788;-8.924927;-0.1557694;0.67558
256348632;38.70522;-8.92306;-0.1557368;0.6755335
256348637;38.70533;-8.924275;-0.155758;0.6755354
256348641;38.70482;-8.924361;-0.1557595;0.6755266
256348642;38.70396;-8.924498;-0.1557619;0.6755115
258944225;38.70687;-8.927913;-0.1558215;0.6755624
260097309;38.70647;-8.924095;-0.1557548;0.6755553
260097316;38.70692;-8.924023;-0.1557536;0.6755632
260097317;38.70696;-8.923993;-0.1557531;0.6755639
260097318;38.70697;-8.923553;-0.1557454;0.6755642
260097319;38.70699;-8.923338;-0.1557416;0.6755643
260097320;38.70699;-8.923242;-0.1557399;0.6755645
260097321;38.70706;-8.923244;-0.15574;0.6755656
260097322;38.70725;-8.923252;-0.1557401;0.675569
260097323;38.70751;-8.923269;-0.1557404;0.6755735
260097324;38.70765;-8.923278;-0.1557406;0.6755759
260097325;38.70776;-8.923278;-0.1557406;0.6755779
260097326;38.70787;-8.923246;-0.15574;0.6755797
260097327;38.70797;-8.923164;-0.1557386;0.6755815
260097328;38.70805;-8.923059;-0.1557367;0.675583
260097329;38.70815;-8.922925;-0.1557344;0.6755846
260097330;38.70822;-8.922838;-0.1557329;0.6755859
260097331;38.70831;-8.922809;-0.1557324;0.6755874
260097382;38.71108;-8.925258;-0.1557751;0.6756359
260097395;38.7086;-8.926797;-0.155802;0.6755925
260097402;38.70861;-8.924934;-0.1557695;0.6755928
260097432;38.70704;-8.92218;-0.1557214;0.6755652
260097433;38.70704;-8.922328;-0.155724;0.6755652
260097434;38.70702;-8.922724;-0.1557309;0.6755649
260097435;38.707;-8.922982;-0.1557354;0.6755646
260097436;38.707;-8.923179;-0.1557388;0.6755645
260097446;38.70643;-8.92227;-0.155723;0.6755547
260097447;38.70653;-8.922259;-0.1557228;0.6755564
260097448;38.70669;-8.922231;-0.1557223;0.6755592
260097449;38.70681;-8.922208;-0.1557219;0.6755614
260097450;38.70696;-8.922185;-0.1557215;0.6755639
260097488;38.70702;-8.927734;-0.1558184;0.6755649
290832960;38.70365;-8.922727;-0.155731;0.6755061
290832961;38.70329;-8.922465;-0.1557264;0.6754998
1109614917;38.71006;-8.925484;-0.1557791;0.675618
1762007317;38.71009;-8.918891;-0.155664;0.6756185
1762007319;38.71102;-8.916827;-0.155628;0.6756347
1762007320;38.71054;-8.919285;-0.1556709;0.6756264
1762007321;38.71202;-8.917873;-0.1556462;0.6756522
1762007324;38.70943;-8.921041;-0.1557015;0.675607
1762007325;38.71126;-8.917101;-0.1556328;0.6756389
1762007327;38.71097;-8.919657;-0.1556774;0.6756339
1762007329;38.70894;-8.920641;-0.1556946;0.6755984
1762007330;38.70992;-8.921446;-0.1557086;0.6756155
1762007332;38.70927;-8.922369;-0.1557247;0.6756042
1872468744;38.70312;-8.922174;-0.1557213;0.6754969
1872468746;38.70841;-8.920789;-0.1556971;0.6755891
1872468747;38.7055;-8.918788;-0.1556622;0.6755384
1872468748;38.70268;-8.920284;-0.1556883;0.6754892
1872468749;38.70506;-8.921421;-0.1557082;0.6755308
1872468750;38.70277;-8.919;-0.1556659;0.6754907
1872468751;38.70341;-8.922644;-0.1557295;0.675502
1872468753;38.70333;-8.92238;-0.1557249;0.6755006
1872468754;38.70404;-8.920955;-0.1557;0.675513
1872468756;38.70323;-8.9225;-0.155727;0.6754988
1872468757;38.70315;-8.92249;-0.1557268;0.6754974
1872468758;38.70701;-8.927678;-0.1558174;0.6755648
1872468759;38.7027;-8.920469;-0.1556916;0.6754895
1872468760;38.70882;-8.920721;-0.155696;0.6755964
1872468761;38.7045;-8.920944;-0.1556998;0.675521
1872468762;38.70463;-8.920992;-0.1557007;0.6755233
1872468767;38.70454;-8.920617;-0.1556941;0.6755217
1872468769;38.70477;-8.920858;-0.1556983;0.6755256
1872468770;38.70309;-8.922212;-0.155722;0.6754963
1872468773;38.70334;-8.922331;-0.155724;0.6755008
1872468774;38.70679;-8.927552;-0.1558152;0.6755609
1872468775;38.70457;-8.920987;-0.1557006;0.6755221
1872468777;38.70673;-8.927809;-0.1558197;0.6755599
1872468778;38.7063;-8.920727;-0.155696;0.6755523
1872468779;38.70264;-8.919431;-0.1556734;0.6754885
1872468780;38.70329;-8.922182;-0.1557215;0.6754999
1872468782;38.70672;-8.927756;-0.1558187;0.6755597
1872468783;38.70334;-8.922269;-0.155723;0.6755007
1872468784;38.70311;-8.922457;-0.1557263;0.6754967
1872468787;38.70688;-8.927526;-0.1558147;0.6755626
1872468789;38.70322;-8.922142;-0.1557208;0.6754985
1872468790;38.70477;-8.920657;-0.1556948;0.6755257
1872468791;38.70307;-8.922373;-0.1557248;0.675496
1872468792;38.70469;-8.920965;-0.1557002;0.6755244
1872468793;38.70454;-8.921738;-0.1557137;0.6755216
