389270;53.34557;-6.273411;-0.1094917;0.9310559
389279;53.34533;-6.267672;-0.1093915;0.9310516
389280;53.34411;-6.267238;-0.1093839;0.9310304
389281;53.33959;-6.265864;-0.10936;0.9309514
389292;53.34828;-6.254945;-0.1091694;0.9311031
389301;53.34059;-6.272359;-0.1094733;0.9309689
389302;53.34019;-6.272255;-0.1094715;0.930962
389309;53.34193;-6.25034;-0.109089;0.9309922
389314;53.34591;-6.257337;-0.1092111;0.9310617
389332;53.34425;-6.262441;-0.1093002;0.9310327
389339;53.33945;-6.258728;-0.1092354;0.930949
389352;53.35032;-6.250693;-0.1090952;0.9311388
389354;53.34282;-6.269874;-0.1094299;0.9310077
389356;53.34106;-6.27008;-0.1094335;0.9309771
389357;53.34057;-6.270055;-0.1094331;0.9309686
389358;53.34071;-6.268226;-0.1094012;0.9309711
389359;53.3402;-6.267738;-0.1093927;0.9309621
389360;53.34003;-6.267431;-0.1093873;0.9309592
389364;53.35358;-6.265531;-0.1093541;0.9311956
389365;53.35453;-6.263533;-0.1093193;0.9312123
389368;53.35207;-6.260534;-0.1092669;0.9311692
389370;53.35749;-6.250451;-0.109091;0.9312638
389372;53.35471;-6.246683;-0.1090252;0.9312153
389376;53.35352;-6.247942;-0.1090472;0.9311946
389378;53.35266;-6.248954;-0.1090648;0.9311795
389379;53.35184;-6.249743;-0.1090786;0.9311653
389607;53.34607;-6.277443;-0.1095621;0.9310646
659695;53.35675;-6.267937;-0.1093961;0.931251
659696;53.35474;-6.268806;-0.1094113;0.9312159
659705;53.35445;-6.273273;-0.1094893;0.9312108
659711;53.35527;-6.271707;-0.1094619;0.9312251
659712;53.3553;-6.271254;-0.109454;0.9312257
659713;53.35522;-6.270669;-0.1094438;0.9312243
659744;53.35455;-6.268047;-0.1093981;0.9312125
659745;53.3542;-6.266939;-0.1093787;0.9312064
659747;53.353;-6.261747;-0.1092881;0.9311855
659781;53.35014;-6.267185;-0.109383;0.9311356
659782;53.34978;-6.268578;-0.1094073;0.9311294
659783;53.34949;-6.26917;-0.1094177;0.9311242
659784;53.34607;-6.2679;-0.1093955;0.9310645
659785;53.34581;-6.269824;-0.1094291;0.9310601
659788;53.34791;-6.263688;-0.109322;0.9310967
659794;53.34583;-6.25914;-0.1092426;0.9310604
659795;53.34533;-6.259148;-0.1092427;0.9310516
659799;53.34117;-6.250741;-0.109096;0.9309791
659802;53.33976;-6.252046;-0.1091188;0.9309545
659803;53.33959;-6.246355;-0.1090195;0.9309515
659815;53.35072;-6.254393;-0.1091598;0.9311457
659821;53.34578;-6.252116;-0.10912;0.9310595
659822;53.34607;-6.248165;-0.1090511;0.9310645
666372;53.34624;-6.281352;-0.1096303;0.9310676
666373;53.34563;-6.277714;-0.1095668;0.9310569
666374;53.34537;-6.276366;-0.1095433;0.9310524
672381;53.34711;-6.276979;-0.109554;0.9310827
