1327584583;40.76611;-8.698028;-0.1518092;0.7115029
1327589102;40.76213;-8.699691;-0.1518382;0.7114334
1327589105;40.75721;-8.702091;-0.1518801;0.7113475
1327589177;40.75932;-8.701666;-0.1518727;0.7113843
1327589181;40.76318;-8.69916;-0.151829;0.7114516
1344367106;40.76596;-8.698268;-0.1518134;0.7115002
1344367107;40.76454;-8.70807;-0.1519845;0.7114754
1344367108;40.76463;-8.708979;-0.1520004;0.7114769
1344367112;40.76317;-8.705047;-0.1519317;0.7114515
1344367113;40.7628;-8.705121;-0.151933;0.7114451
1344367115;40.76465;-8.701711;-0.1518735;0.7114773
1344367124;40.7645;-8.701566;-0.151871;0.7114747
1344367127;40.76469;-8.701702;-0.1518734;0.7114781
1344367131;40.76447;-8.705294;-0.151936;0.7114743
1344367132;40.76576;-8.698792;-0.1518226;0.7114968
1344367133;40.76481;-8.701486;-0.1518696;0.7114801
1344367137;40.76456;-8.701319;-0.1518667;0.7114758
1344367140;40.76451;-8.701613;-0.1518718;0.711475
1344367144;40.76284;-8.705078;-0.1519323;0.7114457
1344367145;40.76412;-8.70501;-0.1519311;0.7114681
1344367149;40.76436;-8.708499;-0.151992;0.7114723
1344367152;40.7648;-8.701542;-0.1518705;0.7114801
1344367155;40.7655;-8.698482;-0.1518171;0.7114922
1344367160;40.7646;-8.701699;-0.1518733;0.7114764
1344367161;40.7648;-8.701411;-0.1518683;0.7114799
1344367163;40.76453;-8.708814;-0.1519975;0.7114753
1344367168;40.76479;-8.701595;-0.1518715;0.7114798
1344367175;40.76455;-8.70522;-0.1519348;0.7114756
1344367183;40.7646;-8.708197;-0.1519867;0.7114766
1344367198;40.76302;-8.70538;-0.1519375;0.7114489
1344367204;40.76323;-8.704966;-0.1519303;0.7114525
1344367213;40.76443;-8.703197;-0.1518995;0.7114735
1344367215;40.76455;-8.701666;-0.1518727;0.7114756
1344367217;40.76464;-8.701285;-0.1518661;0.7114772
1344367229;40.76557;-8.698381;-0.1518154;0.7114934
1344367232;40.7641;-8.705099;-0.1519326;0.7114678
1344367236;40.76473;-8.701317;-0.1518666;0.7114788
1344456954;40.76309;-8.709218;-0.1520045;0.7114501
1344456962;40.76307;-8.708572;-0.1519933;0.7114499
1503459173;40.75794;-8.709913;-0.1520167;0.7113603
1503459174;40.75867;-8.709865;-0.1520158;0.7113731
1503459175;40.75866;-8.708689;-0.1519953;0.7113727
1503459178;40.75922;-8.705992;-0.1519482;0.7113827
1503459179;40.75925;-8.708668;-0.1519949;0.711383
1503459181;40.75996;-8.708656;-0.1519947;0.7113955
1503459182;40.75996;-8.705969;-0.1519478;0.7113956
1503459184;40.75999;-8.708655;-0.1519947;0.7113961
1503459186;40.76002;-8.709895;-0.1520163;0.7113966
1503459188;40.76004;-8.711532;-0.1520449;0.7113968
1503459192;40.76023;-8.712513;-0.152062;0.7114003
1503459194;40.76058;-8.700996;-0.151861;0.7114064
1503459195;40.76058;-8.700811;-0.1518578;0.7114064
1503459197;40.76059;-8.701615;-0.1518718;0.7114066
1503459199;40.76061;-8.702501;-0.1518873;0.7114069
1503459201;40.76062;-8.703063;-0.1518971;0.7114071
1503459208;40.76063;-8.703288;-0.151901;0.7114072
1503459209;40.76064;-8.703765;-0.1519094;0.7114074
1503459210;40.76065;-8.705061;-0.151932;0.7114076
1503459211;40.76065;-8.705211;-0.1519346;0.7114076
1503459212;40.76067;-8.705768;-0.1519443;0.7114079
1503459215;40.76067;-8.705962;-0.1519477;0.7114079
1503459222;40.7607;-8.706943;-0.1519648;0.7114084
1503459224;40.7607;-8.707107;-0.1519677;0.7114084
1503459225;40.76073;-8.708639;-0.1519944;0.7114089
1503459226;40.76072;-8.708469;-0.1519915;0.7114089
1503459227;40.76076;-8.70993;-0.152017;0.7114094
1503459228;40.76075;-8.709745;-0.1520137;0.7114093
1503459239;40.7608;-8.705954;-0.1519476;0.7114102
1503459242;40.7615;-8.705929;-0.1519471;0.7114223
1503459243;40.76159;-8.709962;-0.1520175;0.7114239
1503459256;40.76229;-8.705899;-0.1519466;0.7114361
1503459258;40.76231;-8.707189;-0.1519691;0.7114366
1503459260;40.76232;-8.707441;-0.1519735;0.7114366
1503459275;40.76271;-8.707181;-0.151969;0.7114434
1503459277;40.76271;-8.707435;-0.1519734;0.7114436
1503459281;40.76274;-8.708581;-0.1519934;0.711444
1503459285;40.76276;-8.710012;-0.1520184;0.7114444
1503459302;40.76319;-8.705121;-0.151933;0.7114519
1503459311;40.76351;-8.705889;-0.1519464;0.7114575
1503459313;40.76376;-8.706195;-0.1519518;0.7114619
1503459315;40.76406;-8.705097;-0.1519326;0.711467
1503459316;40.76405;-8.705027;-0.1519314;0.711467
1514566338;40.7568;-8.706389;-0.1519552;0.7113404
1514566340;40.75702;-8.705314;-0.1519364;0.7113442
1514566342;40.75717;-8.706254;-0.1519528;0.7113467
1514566346;40.7586;-8.706193;-0.1519517;0.7113718
1514566350;40.75918;-8.703231;-0.1519;0.7113819
1514566352;40.7592;-8.70431;-0.1519189;0.7113822
1514566354;40.75921;-8.705254;-0.1519353;0.7113824
1514566361;40.75922;-8.706169;-0.1519513;0.7113827
1514566363;40.75927;-8.709835;-0.1520153;0.7113835
1514566365;40.75928;-8.710539;-0.1520276;0.7113836
1514566368;40.75931;-8.71092;-0.1520342;0.7113842
1514566371;40.75938;-8.711225;-0.1520396;0.7113853
1514566374;40.75958;-8.711972;-0.1520526;0.7113888
1514566377;40.75973;-8.702631;-0.1518896;0.7113914
1514566380;40.75975;-8.703314;-0.1519015;0.7113919
1514566392;40.75981;-8.711694;-0.1520477;0.7113929
1514566396;40.7599;-8.703774;-0.1519095;0.7113944
1514566398;40.75986;-8.713161;-0.1520733;0.7113938
1514566400;40.76003;-8.710841;-0.1520329;0.7113967
