4079500;21638843;3509499616;
4079500;3509499616;21638844;
4079500;21638844;21638845;
4079500;21638845;885308118;
4079505;21638865;30343650;
4079505;30343650;30343473;
4079505;30343473;30343646;
4079505;30343646;30343569;
4079505;30343569;30343642;
4079505;30343642;30343416;
4079505;30343416;866954660;
4079505;866954660;30343455;
4079505;30343455;3643971036;
4079505;3643971036;21638859;
4079509;21638861;3643971040;
4079509;3643971040;30343459;
4079509;30343459;1636238503;
4079509;1636238503;21638867;
4079509;21638867;1403082237;
4079509;1403082237;30343571;
4079509;30343571;30343644;
4079509;30343644;1636238504;
4079509;1636238504;30343649;
4079509;30343649;21638868;
4079509;21638868;30343654;
4079509;30343654;30343485;
4079509;30343485;242318729;
4079509;242318729;21638869;
4079509;21638869;30343672;
4079509;30343672;30343594;
4079509;30343594;1403075656;
4079509;1403075656;30343490;
4079509;30343490;1404124266;
4079509;1404124266;21638871;
4079513;21638916;1401278789;
4079513;1401278789;1401606713;
4079513;1401606713;21638915;
4079513;21638915;21638914;
4079513;21638914;1401457844;
4079513;1401457844;21638913;
4079513;21638913;21638912;
4079513;21638912;21638911;
4079513;21638911;1401457879;
4079513;1401457879;21638910;
4079513;21638910;21638909;
4079513;21638909;1401457921;
4079513;1401457921;2985642422;
4079520;21638920;3085820978;
4079520;3085820978;253767188;
4079520;253767188;3085820979;
4079520;3085820979;1259351704;
4079520;1259351704;21638919;
4079520;21638919;3085820980;
4079520;3085820980;21638918;
4079520;21638918;4111688787;
4079520;4111688787;21638917;
4743362;30227025;30227027;
4743363;30227034;2264166556;
4743363;2264166556;30227032;
4743364;30227035;30227036;
4743364;30227036;30227037;
4743368;30227068;3865124131;
4743368;3865124131;30227050;
4743368;30227050;30227039;
4743375;4688436079;4688436080;
4743386;192321977;30227136;
4743386;30227136;30227139;
4743393;30227135;30227159;
4743395;112399403;112409083;
4743398;30227228;2485606319;
4743435;30227397;1400723072;
4743435;1400723072;30227396;
4743435;30227396;30227395;
4743435;30227395;30227394;
4743435;30227394;3869015403;
4743435;3869015403;3869015402;
4743435;3869015402;30227392;
4743435;30227392;30227399;
4743435;30227399;30227391;
4743435;30227391;30227390;
4743444;30227399;30227398;
4743446;30227402;30227391;
4743446;30227391;3587720087;
4743454;3096906055;3215577566;
4743454;3215577566;30227452;
4743454;30227452;30227451;
4743454;30227451;30227450;
4743454;30227450;2483211376;
4743454;2483211376;30227449;
4743454;30227449;2327729212;
4743458;30227489;2529520245;
4743458;2529520245;2683365353;
4743458;2683365353;30227487;
4743458;30227487;30227486;
4743458;30227486;30227485;
4743458;30227485;30227484;
4743458;30227484;30227483;
4743458;30227483;443039333;
4743458;443039333;30646612;
4743458;30646612;104447194;
4743458;104447194;1400747771;
4743458;1400747771;431107481;
4743459;630622788;630622780;
4743459;630622780;30227492;
4743459;30227492;630622793;
4743459;630622793;820938972;
4743459;820938972;820938973;
4743459;820938973;30227495;
4744778;30236718;30236716;
4744778;30236716;30236715;
4744778;30236715;30236713;
4744778;30236713;30248294;
4744778;30248294;30236712;
4744778;30236712;4206829321;
4744778;4206829321;4538123386;
4744779;30236720;30236716;
4744792;30236752;30236751;
4744792;30236751;30236750;
4744792;30236750;30236749;
4744792;30236749;30236748;
4744792;30236748;431400370;
4744799;1092685632;4206829322;
4744799;4206829322;30236758;
4744799;30236758;30236759;
4744799;30236759;30236760;
4744799;30236760;30236720;
4744799;30236720;30236761;
4744799;30236761;1514106960;
4744799;1514106960;768925251;
4744803;4538123388;4206829304;
4744803;4206829304;30236770;
4744803;30236770;30236771;
4744803;30236771;30236772;
4744803;30236772;30236773;
4744803;30236773;30236748;
4744803;30236748;1514106958;
4744807;168491424;30236780;
4744807;30236780;30236749;
4744807;30236749;30236779;
4744807;30236779;30236777;
