151364;31015271;2368704546;
151364;2368704546;31053762;
151368;389365;3260618602;
2294310;389339;4400482303;
2294310;4400482303;4405324195;
2294310;4405324195;3130255643;
2294311;1430847318;1431043168;
2294311;1431043168;557198554;
2294311;557198554;57744042;
2294383;135109499;2390587433;
2294383;2390587433;32237862;
3708465;12428410;4043187365;
3708465;4043187365;3451159904;
3708465;3451159904;12428423;
3708465;12428423;344558580;
3708465;344558580;344558577;
3708465;344558577;1008270957;
3708838;12640087;712234023;
3708838;712234023;712233927;
3708838;712233927;470326934;
3708838;470326934;3810551627;
3708838;3810551627;1008271033;
3708838;1008271033;32058269;
3716924;12640084;615731893;
3716925;12639664;262366032;
3787451;1396960579;32229319;
3787679;672383;32057903;
3787950;1426100702;3671681816;
3787950;3671681816;840158664;
3787951;389292;3594434228;
3787951;3594434228;707154499;
3787951;707154499;3594434230;
3787951;3594434230;3594434234;
3787951;3594434234;724160322;
3787954;2892088915;27019307;
3787955;3452011298;4332989850;
3787955;4332989850;4043195851;
3787955;4043195851;2892088923;
3787955;2892088923;3452011294;
3787955;3452011294;4308101494;
3787955;4308101494;3452010791;
3787955;3452010791;4043195857;
3787955;4043195857;3248525115;
3787955;3248525115;1396449287;
3787955;1396449287;511114295;
3787958;532751174;133459139;
3787958;133459139;4043195861;
3787958;4043195861;511114288;
3788065;2892088915;528802197;
3788065;528802197;133457144;
3788065;133457144;840158297;
3788281;1431043279;2364675049;
3788281;2364675049;2364675052;
3788281;2364675052;2895848157;
3788281;2895848157;12792674;
3788308;1396502126;1431043320;
3788308;1431043320;1396450422;
3788308;1396450422;3586041901;
3788308;3586041901;1396449287;
3788404;511114295;511114317;
3788405;3451922932;511114320;
3789247;12428431;2419896324;
3789247;2419896324;810899290;
3789247;810899290;12117945;
3789250;12649673;2420196698;
3789250;2420196698;4041712393;
3789250;4041712393;2420196695;
3789250;2420196695;2420196696;
3789250;2420196696;12649688;
3789251;12649688;759833810;
3789251;759833810;130234593;
3789251;130234593;130234247;
3789251;130234247;130234349;
3789251;130234349;130234961;
3789251;130234961;2369340293;
3789251;2369340293;2369340295;
3789251;2369340295;12649686;
3789252;14955953;4022205250;
3789252;4022205250;130236108;
3789252;130236108;2869485827;
3789252;2869485827;3451318443;
3789252;3451318443;12649685;
3789368;3451159944;4043189654;
3789368;4043189654;2576422873;
3789368;2576422873;2576422878;
3789368;2576422878;2369340286;
3789368;2369340286;14955928;
3789368;14955928;4571260269;
3789368;4571260269;3155917245;
3789368;3155917245;615651556;
3789368;615651556;2369340289;
3789368;2369340289;3823355882;
3789368;3823355882;14955927;
3789372;12117954;621545501;
3789372;621545501;621545496;
3789372;621545496;621545497;
3789372;621545497;14955926;
3789372;14955926;621545492;
3789372;621545492;2369340291;
3789372;2369340291;621545491;
3789372;621545491;3155917260;
3789372;3155917260;3155917256;
3789372;3155917256;14955927;
3789374;12639663;2377733459;
3789374;2377733459;480606981;
3789374;480606981;2869485825;
3789374;2869485825;4043189647;
3789374;4043189647;3451159945;
3789374;3451159945;3451159944;
3789571;12649687;2369340298;
3789571;2369340298;12649686;
3789571;12649686;130234380;
3789571;130234380;665694735;
3789571;665694735;130234712;
3789571;130234712;1958234430;
3789571;1958234430;1958234425;
3789571;1958234425;130235575;
3789571;130235575;12640087;
3789572;12640084;3658882813;
3789575;12639664;2500534662;
3789575;2500534662;672383;
3789702;1294004359;131037599;
3789703;389292;336173796;
3789703;336173796;3323600829;
3789703;3323600829;133457356;
3789703;133457356;3594514232;
3789941;1415539792;2401242238;
3789941;2401242238;2401242236;
3789941;2401242236;31015719;
3789993;659821;2363242911;
3789993;2363242911;132578414;
3789993;132578414;1497230537;
3790724;1442759;3125558042;
3790724;3125558042;3125558043;
3790724;3125558043;273116329;
3790874;1488943160;3451879894;
3790874;3451879894;3451879893;
3790874;3451879893;447608400;
3790875;447608400;982648493;
3790875;982648493;1489245550;
3790875;1489245550;434153479;
3790875;434153479;2681367093;
3790875;2681367093;1430847318;
3791031;659799;90252298;
3791031;90252298;2396422097;
3791031;2396422097;1430847303;
3791033;389309;2396578289;
3791033;2396578289;2396578275;
3791033;2396578275;2396578265;
3791033;2396578265;2396578262;
3791033;2396578262;132545425;
3791033;132545425;659799;
3791034;659799;3671886407;
3791034;3671886407;130927517;
3791034;130927517;130927529;
3791034;130927529;1430847277;
3791034;1430847277;32334797;
3791207;1422255761;1422255759;
3791207;1422255759;1430120502;
3791207;1430120502;1430120501;
3791207;1430120501;1430120500;
3791207;1430120500;1426100631;
3791207;1426100631;2368336822;
3791207;2368336822;1426100629;
3791208;2369298318;2369298316;
3791208;2369298316;2369298314;
3791208;2369298314;2369298310;
3791208;2369298310;1426100691;
3791210;1447316;26770291;
3791210;26770291;2369298295;
3791210;2369298295;1447308;
3791291;1422254055;1422254053;
3791291;1422254053;314505123;
3791744;389281;3506865299;
3791744;3506865299;2996413692;
3791744;2996413692;135109542;
3791744;135109542;1448442;
3791744;1448442;26165126;
3791745;1448436;26912098;
3791745;26912098;26912097;
3791745;26912097;549665021;
3791745;549665021;26911837;
3791745;26911837;305305162;
3791745;305305162;389332;
3791747;26911362;1442758;
3791747;1442758;279364511;
3791747;279364511;549665019;
3791747;549665019;1426049018;
3791747;1426049018;2402614889;
3791747;2402614889;389279;
3791905;659784;528397836;
3791905;528397836;18940355;
3791905;18940355;281264464;
3791905;281264464;2374401124;
3791905;2374401124;532751154;
3791905;532751154;2364274598;
3791905;2364274598;2421345447;
3791905;2421345447;1442759;
3936648;20299837;441991545;
3936648;441991545;2401251916;
3936648;2401251916;3298886818;
3936648;3298886818;2401251922;
3936648;2401251922;2401251923;
3936648;2401251923;20299841;
3936649;20299832;527734964;
3936650;527734970;2401251914;
3936650;2401251914;2401251913;
3936650;2401251913;20299832;
3936651;20299841;2401251921;
3936651;2401251921;3298886817;
3936651;3298886817;1415551559;
3936651;1415551559;527734970;
3936652;20299841;2401251924;
3936652;2401251924;2401251925;
3936652;2401251925;1415542372;
3936652;1415542372;1415542335;
3936660;527734964;20299876;
3957125;4377367617;3158435069;
3957125;3158435069;131037723;
3957125;131037723;710547271;
3957125;710547271;710547269;
3957127;2401251926;20299841;
3957132;20447279;3674218844;
3957132;3674218844;1415538610;
3957136;20447276;133459358;
3957136;133459358;441991544;
3957136;441991544;20299837;
3957139;3451922931;3621526491;
3957139;3621526491;3451922932;
3979042;20447279;2374408840;
3979042;2374408840;20447275;
3979042;20447275;20447276;
4074523;1442736;2760746607;
4074523;2760746607;872685239;
4074523;872685239;2665223460;
4074523;2665223460;3790844192;
4074527;659802;2415946216;
4074528;659799;279920367;
4074528;279920367;2395162521;
4074528;2395162521;2395162527;
4074528;2395162527;130927707;
4074528;130927707;659802;
4074531;1430847303;2396187230;
4074531;2396187230;1430847305;
4074531;1430847305;1430847308;
4074531;1430847308;1430847310;
4074531;1430847310;321867586;
4074531;321867586;2397311052;
4074531;2397311052;2396187249;
4074531;2396187249;1430847309;
4074531;1430847309;2397311044;
4074533;1426100483;389309;
4253728;1431043279;2758771786;
4253728;2758771786;321867885;
4253728;321867885;1431043286;
4263427;2801734585;3398390401;
4263427;3398390401;3810519652;
4263427;3810519652;3671689445;
4263427;3671689445;2377764786;
4263427;2377764786;3671689446;
4263427;3671689446;3671689449;
4263427;3671689449;4041724196;
4263427;4041724196;389352;
4263427;389352;4684511774;
4263427;4684511774;336171667;
4263427;336171667;3477689305;
4263427;3477689305;111887561;
4263427;111887561;3677094027;
4263427;3677094027;1396443488;
4263428;12117928;131037478;
4263428;131037478;131037743;
4263428;131037743;3573298302;
4263428;3573298302;321859983;
4263428;321859983;131037476;
4263428;131037476;3158432350;
4263428;3158432350;131031234;
4287187;1423594885;2377743870;
4287187;2377743870;1423594571;
4287187;1423594571;248736173;
4287187;248736173;1423594887;
4287187;1423594887;1537339526;
4287187;1537339526;4684511771;
4287187;4684511771;144837771;
4287187;144837771;357225035;
4287187;357225035;4684511731;
4287410;389314;2414928076;
4287410;2414928076;2414928074;
4287410;2414928074;2414928072;
4287410;2414928072;3657250238;
4287410;3657250238;3451328722;
4290616;1420455242;3660383730;
4290616;3660383730;1420455244;
4290616;1420455244;1574285201;
4290616;1574285201;305307347;
4375651;559288532;3206752710;
4375651;3206752710;4405330019;
4375651;4405330019;560223005;
4375651;560223005;559288531;
4375651;559288531;1426100603;
4385385;1447308;2369298289;
4385385;2369298289;3978749615;
4385385;3978749615;3979498058;
4385385;3979498058;3979498079;
4385385;3979498079;3978749597;
4385385;3978749597;1527993;
4385390;1527993;2369298285;
4385390;2369298285;2369298283;
4385390;2369298283;3978749602;
4385390;3978749602;3978749585;
4385390;3978749585;457697507;
4385390;457697507;31015134;
4385407;1447316;30977480;
4385407;30977480;31015308;
4385831;26770291;3900009221;
4385831;3900009221;26770293;
4385831;26770293;30977480;
4385840;2801734585;3810519619;
4385840;3810519619;336171670;
4385840;336171670;2418687221;
4385840;2418687221;1293998617;
4385842;1294004359;1294004372;
4385842;1294004372;32531838;
4385842;32531838;2875128164;
4385842;2875128164;2418669688;
4385842;2418669688;1396489769;
4395627;389364;2401247544;
4395627;2401247544;1415539257;
4395627;1415539257;659745;
4395692;11675764;3443298667;
4395693;659696;26865983;
4395694;26865983;26866018;
4395699;659745;25261964;
4395700;25261964;26865923;
4395700;26865923;537370021;
4395700;537370021;26865955;
4395858;322699665;527734936;
4395890;1460494068;2401002723;
4395890;2401002723;2401002721;
4395890;2401002721;659695;
4395891;659695;983631049;
4395891;983631049;650350393;
4395891;650350393;982635755;
4395952;659747;2365997447;
4395952;2365997447;2365997445;
4395952;2365997445;4692697076;
4395952;4692697076;3451922938;
4395970;659781;2419815834;
4395970;2419815834;2419815836;
4395970;2419815836;26756094;
4395982;12119108;2369340325;
4395982;2369340325;3624066570;
4395982;3624066570;4002584843;
4395994;26867646;133459351;
4395994;133459351;26867633;
4395994;26867633;2376495630;
4395994;2376495630;26756039;
4395994;26756039;411566095;
4395994;411566095;2419815832;
4395994;2419815832;659781;
4396046;659788;2420191465;
4396046;2420191465;195865275;
4396046;195865275;195863866;
4396046;195863866;1442759;
4396053;411503310;659783;
4396056;659784;344982489;
