4245316;1233461524;1233461501;
4245316;1233461501;257612286;
4245316;257612286;1420310674;
4245317;25388118;1419037363;
4245317;1419037363;1419037408;
4245317;1419037408;309567645;
4245317;309567645;1419037429;
4245317;1419037429;1419037431;
4245317;1419037431;1419037432;
4245317;1419037432;471641489;
4245317;471641489;1419037443;
4245317;1419037443;1418810422;
4245317;1418810422;1419037451;
4245317;1419037451;25388144;
4245317;25388144;1419037464;
4245317;1419037464;1418810428;
4245317;1418810428;1419037471;
4245317;1419037471;471641490;
4245317;471641490;1419037482;
4245317;1419037482;1418810430;
4245317;1418810430;25388145;
4245317;25388145;1419037495;
4245317;1419037495;1419037503;
4245317;1419037503;1417675483;
4245317;1417675483;1419037504;
4245317;1419037504;279615153;
4245318;122551877;1984124642;
4245318;1984124642;670975145;
4245318;670975145;1414840308;
4245318;1414840308;1414840309;
4245318;1414840309;25388297;
4245320;25388174;1436034884;
4245320;1436034884;257615066;
4245321;25388192;25388290;
4245321;25388290;2418920678;
4245322;25388187;1417674218;
4245322;1417674218;25388186;
4245322;25388186;1417674282;
4245322;1417674282;25388185;
4245322;25388185;1277699809;
4245322;1277699809;1277699812;
4245323;25388184;1277699807;
4245323;1277699807;1417674354;
4245323;1417674354;755692836;
4245323;755692836;1417674559;
4245323;1417674559;388457539;
4245323;388457539;1417674714;
4245323;1417674714;4024643294;
4245323;4024643294;4024643295;
4245323;4024643295;4024643293;
4245323;4024643293;257612287;
4245325;25388162;648872258;
4245328;25388175;1436035203;
4245328;1436035203;1436035180;
4245328;1436035180;1417675480;
4245329;25388279;25388184;
4245330;1277699812;25388296;
4245330;25388296;1277699806;
4245330;1277699806;564969729;
4245330;564969729;1277699819;
4245330;1277699819;25388120;
4245333;1414841083;257614736;
4245334;25388284;25388259;
4245337;25388188;755692835;
4245337;755692835;25388266;
4245337;25388266;1436612846;
4245337;1436612846;25388267;
4245337;25388267;647262881;
4245341;25388118;1125488459;
4245341;1125488459;280856123;
4245345;1355641567;1355641552;
4245345;1355641552;1506196045;
4245345;1506196045;1506189947;
4245345;1506189947;25388373;
4245345;25388373;1325821671;
4245345;1325821671;25388265;
4245345;25388265;1398590277;
4245345;1398590277;1398590279;
4245345;1398590279;1398590283;
4245345;1398590283;25388264;
4245345;25388264;756884884;
4245345;756884884;247392763;
